"","insee","ech","mois","tH2_obs","capeinsSOL0","ciwcH20","clwcH20","ffH10","flir1SOL0","fllat1SOL0","flsen1SOL0","flvis1SOL0","hcoulimSOL0","huH2","iwcSOL0","nbSOL0_HMoy","nH20","ntSOL0_HMoy","pMER0","rr1SOL0","rrH20","tH2","tH2_VGrad_2.100","tH2_XGrad","tH2_YGrad","tpwHPA850","ux1H10","vapcSOL0","vx1H10"
"1489","Lille_Lesquin","25","septembre",12.5550000111262,23.9374553236725,0,6.37893795877348e-06,3.09060609408326,-165271.358534096,7908.65345792342,69443.5880296418,0,156.710778899971,91.2933148803283,0,2.68016551335321,0.437264987057973,4.40761155234618,1018.3876751176,0.0598801135170517,0.00328652638785658,11.9580263444382,1.7994337575937,-0.0019361675071968,0.00363053873493183,11.3355068386238,-0.306616115752234,20.3630412626175,-0.255491099789915
"1490","Strasbourg_Entzheim","25","septembre",12.4483334064484,28.8564654254723,0,2.76037847285465e-07,2.37548035664949,-161453.568969409,4949.37550048827,48766.2780339879,0,174.900321647992,86.7956028910975,0,1.89380224282762,0.0358377598071448,4.30409705422624,1018.28145862162,0.0375963282202666,0.00167495142690584,12.2997624800138,2.14698415370226,0.00174087273102874,0.000185529246673246,12.819678370674,0.146661616233956,22.2031662114023,-0.93051300488509
"1491","Paris_Montsouris","25","septembre",14.546666653951,24.946391561707,0,3.39951300327672e-11,2.45044179723336,-204388.297220036,-6642.56446426943,-16877.1496622519,0,319.464128567241,75.7473866711454,0,1.73585958568324,0,3.34172203311157,1018.11611478816,0.029574348361859,0.000470416310854892,15.2553248930055,-0.769885157326643,0.000441764962739964,0.00270079134975635,11.8284474064059,-0.536194865860108,20.6378339923885,-1.07777273338951
"1492","Nice","25","octobre",15.9666667090522,79.3845947836169,0,0,2.89121315848071,-255228.099523972,-215954.024810526,-32494.8333625137,0,211.918470275534,71.6037110547404,0,1.93349698588412,0,3.85939911697088,1015.07290441199,0.247151577084959,0.00668901285928707,18.1125849330885,-0.247405305107221,0.00290404373203818,-0.00655680412689026,13.3952684081214,-0.123761578719558,23.971651220182,-3.39238302996472
"1493","Toulouse_Blagnac","25","octobre",12.955555624432,15.8584742290822,0,6.74838802905906e-06,2.77155878691849,-180776.448939648,-2166.11947811911,49454.5915987936,0,225.605472552052,83.0815676077588,0,1.07447357478165,0.177690041650422,4.02607763444361,1015.58108854882,0.0324451397241192,0.00109948487554978,12.8873187386,1.24061530022106,0.00387693362096647,-0.00146813318147903,12.405571057559,-0.580272328311422,20.8121305088371,1.65952847248879
"1494","Bordeaux_Mérignac","25","octobre",12.008888859219,22.1399254318794,0,9.55303000746809e-06,2.54024334340633,-161537.680903429,712.790480712996,54880.3572569591,0,156.418372115286,85.1226912429077,0,1.56409365669153,0.344720617228275,5.03806969218205,1015.15435112302,0.0219036790553262,0.00137685788139565,11.9839847187487,2.00602995899845,0.00359393335178436,0.00033929077340087,11.9144160185521,-0.857611863142212,20.8798903621881,0.233232454773217
"1495","Rennes","25","octobre",10.3777777618832,9.2614291168094,0,1.96740131734235e-05,2.63343376019313,-152731.051538106,6358.23036137303,47483.7453473611,0,246.750911475191,91.5820948783052,0,3.65551090757213,0.725014351477054,5.79916168952617,1015.18809956329,0.013765826041931,0.000885583764284391,10.1196616679133,1.36433552696819,0.00207646760428796,0.00151362019147856,10.6828458590408,-0.469906435593416,19.4941550126066,1.16571377415718
"1496","Lille_Lesquin","25","octobre",9.84222222963969,8.43992025998732,0,4.28384021276735e-06,3.18478612545354,-136452.487044277,5259.86844091552,58051.100510507,0,209.201373526761,93.5534258746352,0,3.51146239571323,0.315518042897857,5.20468096283413,1015.89039404001,0.0345794110181158,0.00163584318552801,9.10075103934275,1.75859562198598,-0.00115874336135005,0.00290542849425088,10.0961089207793,-0.0511280295445424,18.2073437884664,1.43438420826693
"1497","Strasbourg_Entzheim","25","octobre",9.52666673660278,10.5662799371198,0,3.28845541189194e-05,1.87874600037158,-130891.399315304,7524.13209970259,26858.4126089308,0,90.0148462523611,92.2916329403999,0,3.33834292386805,1.00909876933433,5.43377366202205,1017.33584234663,0.0302045319211577,0.00179795566832806,8.64602372593713,2.39297861435761,0.00171437393648701,1.99449757754824e-05,11.1683655484793,1.15194900794532,19.8867905897774,-0.452931955333411
"1498","Paris_Montsouris","25","octobre",11.3688888337877,14.8507272334313,0,1.02256353452332e-07,2.22890043736183,-175785.831046869,-879.620846280251,-7744.66582597465,0,273.31980516811,82.2637373021902,0,2.7570618701988,0.012435441702338,5.10828695967649,1016.03158492634,0.0353044957092507,0.000569199367574168,11.8167068341137,-0.459635529083986,0.000870943796593065,0.00336310638217165,10.5199892385126,-0.0481452277780237,19.0605387987614,0.705360239412877
"1499","Nice","25","novembre",12.2583333094915,44.6345503006506,0,3.26072350776134e-06,3.60180927969679,-251188.897745393,-226371.646296777,-32843.6368687803,0,449.248580102139,72.5599537452716,0,2.4735713645476,0.178453654310819,5.3663131112563,1015.72664001176,0.227311958883108,0.0068606420974653,15.0176483809436,-0.210764523170368,0.00323315839075761,-0.00742788914991574,10.7762425310265,-0.960299673677859,18.3908606168413,-2.83226021313361
"1500","Toulouse_Blagnac","25","novembre",10.1583333343267,8.18121178582302,0,3.53356614374661e-06,3.46112147496894,-160053.454612535,-6807.08049002092,66807.9331873033,0,338.524891052066,87.4978147467107,0,2.4851122303158,0.151415414842525,5.30599368644487,1017.22921568437,0.0123219574226558,0.00166439394803582,9.7867805898236,1.63893759398591,0.00270013225180165,-0.000907157557870062,10.6882751916667,-0.39274370247997,18.2210451487907,2.11174653769182
"1501","Bordeaux_Mérignac","25","novembre",10.7283333718777,19.9638676756323,0,2.34674712274593e-05,2.90384966298907,-119535.328166426,-4464.21671896047,61512.1023385684,0,270.900026466391,90.1642728689132,0,3.71475903021256,0.764306051550515,6.0195177582348,1016.4752461584,0.260783014800846,0.00981698784490296,10.4989966494873,1.33739719552789,0.00244335028439811,0.000528794245129295,10.8493254986698,-0.295631228694841,19.1906418641605,1.68185246400215
"1502","Rennes","25","novembre",10.0749999682109,15.6692974681713,0,1.23947469126903e-05,3.80833088803212,-112503.778926416,-21600.1641797174,75031.4739856236,0,453.049205085016,90.6342794522901,0,4.84950199901822,0.766944087762318,6.49550824359674,1014.28558241671,0.0793463740876765,0.00298966021394904,9.70936164184959,0.576809445817101,0.000962044095671884,0.000660125288691723,9.72385732446744,1.07006662989251,18.6132687089137,3.2454762557376
"1503","Lille_Lesquin","25","novembre",8.71000003516674,7.33183462593657,0,1.33627152711583e-05,4.77109351572975,-112316.797142913,-23661.7489839291,89532.5144342572,0,463.381727238182,91.7127842034896,4.16677791994028e-05,4.58350212118694,0.805854039643279,6.66166002952306,1013.65113705919,0.138792649678859,0.00543606380372949,7.93868421076674,0.727948449245674,-0.000726938908755776,0.00101561744117209,8.93700353800267,2.41207768528465,17.1533900030863,3.40590543808401
"1504","Strasbourg_Entzheim","25","novembre",7.17666666855415,4.087574436182,2.35628787083797e-09,5.29536887341531e-05,2.66742077826547,-93758.5965767221,-15323.3812852859,45650.6487831751,0,339.079753300407,91.6573667880721,0,5.09993057820709,2.0234987431915,6.43034842736767,1017.10061399099,0.0706511982989158,0.00330724781734252,6.26357872896801,1.41249432750113,0.000989682457495155,-0.000565419813337922,9.5379812561097,1.10056705610974,16.8262546788251,1.66663191318758
"1505","Paris_Montsouris","25","novembre",10.0649999817212,8.73497369280406,0,5.21617645211793e-06,3.09121941447485,-138000.611214791,-5615.30798646793,18776.8604247087,0,449.12209335788,84.6983928310365,0,4.44550843602537,0.25099622300426,6.55346964543426,1015.12737999359,0.0921340714340772,0.00320877659919868,9.70167287457414,-0.578805615224895,0.000642573008949535,0.00258748931011524,9.55731998332574,1.93158748579922,17.8415447226967,2.64681521390538
"1506","Nice","25","décembre",9.28548395633697,6.44425840636271,0,0,2.44456028884461,-304539.045689753,-170973.510934548,-40697.4501085529,0,219.255609927913,70.921944675201,0,1.70771709484223,0,4.12600439351599,1024.06493219357,0.00092109638393909,0.000229254790106889,12.1143617450851,0.0773357651842286,0.00361287627944335,-0.00933469602790164,8.3921348371294,0.172426903265006,14.9706971819233,-3.13403398140079
"1507","Toulouse_Blagnac","25","décembre",6.46935477948958,2.18177548395882,1.14561155198275e-08,2.93576741293716e-05,3.05004100334854,-143954.334140256,1370.37524900748,54177.3799637674,0,315.90370654183,90.8556341923173,0.0121598466776637,4.1251718190681,0.977128708654806,5.92963222749688,1027.36309630081,0.0240435333963839,0.000800135271710861,5.93833778555734,1.20111429019855,0.00254415265939319,-0.00100585282842274,7.35565636332135,0.452524863788935,13.0538283865606,1.30042258440166
"1508","Bordeaux_Mérignac","25","décembre",6.56290326051174,3.43519571464263,1.43202454586274e-07,2.29075097953979e-05,2.66612378053412,-138747.758326713,8505.36916347623,50742.487651563,0,169.879654865141,93.2500446163586,0,3.3305339887056,0.901601768952149,5.22961318429515,1026.66426458455,0.0320145375020586,0.00131396183715851,5.50970938302359,2.58310172918011,0.00284857436162651,0.0004069189732144,7.55812607837739,-0.498476612658519,13.7483934930485,1.43875426751401
"1509","Rennes","25","décembre",7.53870968088027,10.1565711136169,1.42552569032214e-08,5.62030015394314e-06,3.49099087068834,-135563.710667966,-14381.4510120105,72261.5923522878,0,349.909768131548,90.861210642665,0.00856190343056968,4.35875988166385,0.437227261618149,5.86536269919076,1024.19503914965,0.0801780636280493,0.00254691490093642,6.86041041018526,0.763449590906311,0.000567278699608447,0.000440629893235489,7.16715969006838,1.64650853481526,14.2168406702467,3.50924153144399
"1510","Lille_Lesquin","25","décembre",6.37580640686135,7.57224408527533,3.98575027834014e-09,2.03553576210957e-06,5.73943018689274,-133169.597932544,-22694.5034868953,100030.690265559,0,510.85349927001,90.7253929066393,0.0568547402658766,4.55897552112068,0.318244452996595,6.43735242806137,1022.07436825421,0.079438484555678,0.00250972594437373,5.45706740752113,0.301619572978987,-0.000652322902493361,0.000465683466573652,6.5224504595851,3.22114234690996,14.0509238957214,5.63498680260574
"1511","Strasbourg_Entzheim","25","décembre",4.2161290303113,1.51945041740974,1.59593610385792e-06,3.01137850033366e-05,2.43681495320957,-119640.893265077,-3757.47929280807,35915.5772899816,0,210.45570242833,93.2673048624785,0.581034937212543,4.36975700479497,1.2810907856282,6.15122100716473,1025.87154110432,0.0494381316956037,0.00263540059897677,3.00472902185421,2.03716258944982,0.00121989784578036,-0.000674074837497676,6.79073767784488,0.963592199399681,13.5224619267444,1.72407911528233
"1512","Paris_Montsouris","25","décembre",7.17419352069978,6.23289370328798,3.60270760942964e-10,4.20483910442571e-07,3.16943712740388,-122778.641434357,-3845.70315470861,10505.9736317248,0,446.002027364823,86.1503274581057,0.00402864748767039,4.85731834478171,0.0716159359158041,6.36704315539779,1024.52185838529,0.105935996076384,0.00488901636263812,6.32350495215346,-0.557522924129949,0.000908332970670512,0.00243369471623929,6.80325175158925,2.55603618860165,14.0147374305519,3.40534436016317
"1513","Nice","26","janvier",7.97631578068984,18.5176859327063,0,7.11699431739799e-07,2.9893925682873,-272023.605325979,-155218.336988557,-38712.058234049,0,259.607090221468,73.9968168230621,0,2.27099306416686,0.0973615568207027,4.78504503508624,1016.24725256881,0.0834620256525681,0.00279158340178961,10.6141267534687,-0.127226058689655,0.00316726800825046,-0.00833342600433211,7.89767344540778,0.757525963288632,14.2016038884429,-1.58013499272068
"1514","Toulouse_Blagnac","26","janvier",6.72368422278056,7.33842073779639,3.39293805956597e-10,1.57797658851038e-05,3.47811946069062,-118039.059529314,-11058.1060145435,64509.3207415226,0,341.610078744616,88.3799030970926,0.0145808320447893,4.3169167070453,0.647543736432664,6.69058634883567,1019.21253321717,0.0862672199393785,0.00454901659322028,6.6083997319405,0.587076353305806,0.00182122372865827,-0.000773549544455189,8.36405756424973,1.52905572636228,15.0694564738856,2.14478721136917
"1515","Bordeaux_Mérignac","26","janvier",7.53684208395058,26.2463989433026,2.49434901593217e-08,2.1803306140391e-05,3.3845587629925,-107069.963778436,-20666.1080860302,82034.3532647594,0,505.784589748486,92.1514661300653,0,4.6975130042835,0.97126873957508,6.5567334857482,1017.59339186046,0.269260705768279,0.0104834725491456,7.12442600506187,1.22249000956794,0.00179733040846481,0.000232512448492591,8.08178500513997,1.71881415008484,15.3716743014754,2.62465255612334
"1516","Rennes","26","janvier",6.5315789447019,17.8757000649236,1.48119361181164e-07,2.28382437017817e-05,4.21424566970796,-105715.99175981,-35245.3967214132,98982.8901114137,0,532.98233840153,91.6624387754745,0.014092833396525,4.64247761545886,0.908899297086564,6.35114803312485,1013.1423845355,0.188385086680794,0.0038851221117695,6.22984342730815,0.501690469170607,0.000737643557844419,0.000190708114925219,6.90308960728192,2.78980077655555,14.2937206585807,4.65749377590382
"1517","Lille_Lesquin","26","janvier",4.91315787344387,8.33301133555416,2.66552988429813e-09,8.73915336470797e-07,6.25750769912159,-124012.953016895,-35705.602898649,117036.823397869,0,557.920011057411,90.1542281723601,0.0779932236670749,4.20218654194477,0.121258628774792,6.45761730299305,1011.6184590771,0.110370152618664,0.00542236309040531,4.52314083726086,0.215080119873632,-0.00035968237404853,0.000367355229014407,5.6590676577902,3.52631021453949,12.9141139290683,6.3692702165478
"1518","Strasbourg_Entzheim","26","janvier",3.501315805963,3.31981581187933,5.93072815183543e-07,1.53321402896359e-05,3.24893687132049,-129794.458385191,-13579.4742471046,66469.4147304244,0,338.029650726918,90.7973184692969,0.30559589593108,3.71175067030693,1.01010618675643,6.46780042126833,1016.42220983371,0.0234038594237404,0.00163444593530222,2.74556011197306,1.20785331940293,0.000620381837346897,-0.000170945645094639,5.68700277462319,2.01854486278839,12.1013557315141,2.58054254661356
"1519","Paris_Montsouris","26","janvier",5.90000001772454,10.1492891783334,1.29283565316038e-09,6.7236458783474e-06,3.54489092700441,-123098.08372823,-10908.1920139099,26410.346379715,0,542.932812583195,85.5667158036679,0.00446560796665035,4.65097752513088,0.508067839726047,6.0566052319109,1014.17072613261,0.132226133332197,0.00626989621931066,5.46999972317907,-0.571629131822969,0.000707050043203993,0.00246980712214054,5.81578812799102,2.62326155937654,12.8784637411246,4.80079924784906
"1520","Nice","26","février",8.35223884013162,10.1168013294259,0,7.46717903098472e-12,3.55216567597388,-283798.832111111,-184740.172112367,-25709.4568114995,0,392.487796003071,67.3773432371173,0,1.88793430272829,1.59044939616749e-06,5.03693263978946,1011.23384374607,0.418915701602478,0.0083699733701911,10.563626575304,-0.188239027734832,0.00277382202278642,-0.007099290221085,7.02353602221164,0.846877878638274,12.7592354919606,-1.99783521197941
"1521","Toulouse_Blagnac","26","février",4.99253732977963,6.29058856104076,4.6688660016103e-09,7.46292238377499e-06,3.45715119184609,-140786.23938368,-13334.5423648287,62835.350499961,0,391.676565198557,86.7709377300045,0.492159085011166,3.42701378037397,0.241319693080249,5.69696972161622,1016.05327203896,0.079511837069409,0.00364400559811627,4.72451064666707,0.931650780079999,0.0019454566793803,-0.000817464483954039,6.00984812218121,3.0404385984474,12.9089087869074,1.26960684965257
"1522","Bordeaux_Mérignac","26","février",5.83134326538933,25.7650677720925,1.02442507011199e-10,7.02413238131723e-06,3.32330833175692,-165166.580547722,-17246.2221435899,84930.7407467648,0,436.915866950962,90.9895199229589,0.00703988146426093,3.56450741061865,0.355810059107291,5.56419683933866,1014.97019998261,0.244488396243287,0.00838898739138521,5.07109929396286,1.37653562375464,0.0024083978401358,0.000421751521493483,5.90817401499436,1.50939640609493,12.9945820790286,2.06484948802566
"1523","Rennes","26","février",4.95223884462421,29.9453200770966,3.161881237763e-10,1.59302358855502e-07,4.35848207598568,-162904.175592716,-37174.15774966,115234.05959528,0,547.017452183087,88.5669131868726,0.00648002482172259,3.29962941659761,0.0236111766464651,5.79782197149924,1011.79039611428,0.132439041999303,0.00936434119598266,4.53058148390845,0.612772129147921,0.0011523125549916,0.000295614839276363,5.05664858020613,1.79757299787526,11.7740877100864,3.60002208310205
"1524","Lille_Lesquin","26","février",4.05373134797633,5.54919849913766,7.35047131881924e-10,6.88121584915852e-07,5.66121379625181,-155896.684648786,-32217.9561875764,113654.996168438,0,552.248326685809,90.2286593223317,0.0227611029326022,3.78575858207571,0.108043497511321,5.69525147878932,1010.43458959784,0.0824746195854867,0.00228350591745663,3.44667780854281,0.380476451193557,-0.000466497791604637,0.000552654724190572,4.10823578672396,2.80156924506111,10.653259260437,4.22575109566556
"1525","Strasbourg_Entzheim","26","février",3.23432837226497,2.29731280690363,1.18468726610008e-07,4.30312221187476e-06,3.61174151809974,-161624.755402294,-15304.1137031444,76396.4982363008,0,399.083936659042,89.4058501775123,0.0724828139281111,3.35865231820303,0.303873688053285,5.99421672264377,1013.71536876336,0.0252679144993244,0.00111574899808468,2.18681112450371,1.28183999789233,0.000996476468047037,-0.000231425117186845,4.77012250569344,1.07096676069721,10.8892615105216,2.19592037207462
"1526","Paris_Montsouris","26","février",5.22089556793668,5.59797156897609,1.16174706106186e-09,2.832288848933e-07,3.86340664296971,-155358.39800535,-15118.8926767652,30770.8050195291,0,601.672433792607,82.5811775029706,0.0156219397018208,4.10736453959967,0.0446806181710897,6.27918655294809,1012.24884442049,0.0508102977990537,0.00300816721947797,4.74428786404352,-0.769312011289171,0.00072949999369752,0.00262001760112722,4.45006186743543,2.64485401807232,10.876041908709,3.53323935224842
"1527","Nice","26","mars",9.9848101531403,12.4957028459008,0,1.19201865885027e-08,3.00920886815138,-299827.738497385,-127840.701199377,-839.504150099393,0,318.008157464937,65.155797747728,0,0.979751873613133,0.00171486270790397,3.22330013776641,1014.65873062055,0.0173213164353017,0.00181844834996718,11.8337528752651,0.398161468291404,0.00264338152458225,-0.00700196770677397,7.96244180650004,-0.644956118580894,13.3002899587859,-2.10658808328665
"1528","Toulouse_Blagnac","26","mars",7.39367089543162,4.60692935191452,0,3.01341659855312e-07,3.15870632056516,-165595.589296321,-14288.6197461488,49930.5048428454,0,305.76073091415,85.396527620041,0,3.27391757457395,0.0470633796370768,5.19124975206149,1019.85164107965,0.0466251707144261,0.00219193301362199,6.66279098452579,0.922210860541339,0.00212715924609642,-0.00120437346193081,7.24035458157493,3.10836509183547,13.2405156819163,-0.0836662123807643
"1529","Bordeaux_Mérignac","26","mars",7.14936711667459,10.3538748779615,0,1.672343777851e-05,2.78671773724961,-155809.202953225,-7250.15808640751,57442.5884829821,0,324.680273765046,88.7089272062172,0,3.63600818931766,0.624397703970573,5.2400470608858,1019.87116951995,0.0677447054702415,0.0046552251958628,6.85300336737689,1.24533159869514,0.00297667821837595,-1.5682774284297e-05,6.87384223117108,0.930984853608472,12.9674143534556,-0.748212862060361
"1530","Rennes","26","mars",5.21518986973959,11.949706117987,0,1.3818195447352e-05,2.95177549946268,-153356.8558884,-13008.6659133556,53464.4251044114,0,347.064280494123,91.0469789011364,0.000762832835478697,3.75915506431671,0.641753136405331,5.1243956178725,1019.9578363432,0.101071233150147,0.00526663903831893,4.79361233496308,1.19666422461826,0.00195793292881843,0.0012420794504169,5.99765197870941,1.24612788996642,12.3476184403723,-0.439794768234331
"1531","Lille_Lesquin","26","mars",4.73291140040265,4.53928032449925,4.40953218522375e-07,5.40781561209041e-06,4.06425296560053,-176219.183578978,-9799.0184722223,80634.6403032429,0,333.250224939297,91.123228337786,0.0104113529302558,3.17586616182909,0.343075307545867,4.82349266467298,1018.74652337223,0.0810683710100493,0.00396155572877522,3.66728889803202,1.41406231353032,-0.000640948386166677,0.00202966890392384,4.80236239768097,1.52538566252879,10.7529908748598,0.207644681528786
"1532","Strasbourg_Entzheim","26","mars",3.9240506296105,2.83151411889984,6.34730299245077e-09,4.4002042650956e-07,3.038158562768,-197251.04695127,-3515.64946425735,58549.0240331246,0,260.62497526587,88.4111964797065,0.0973314937156947,2.21604446401322,0.100432538458378,4.02969342731924,1018.95085819342,0.0296065210614988,0.00178647960368174,3.5817074842264,1.82484459042797,0.000485750029430195,0.000367588358334033,5.44240022610748,1.21420592038311,10.5756284445145,-0.785218300939663
"1533","Paris_Montsouris","26","mars",6.76455694814271,4.66192498165163,0,1.96894009716264e-08,2.80606679525448,-181288.987786284,-6314.60961796851,-16574.1005985061,0,417.575014329291,80.2252867781175,0.0112616307064568,3.04676148804455,0.00207922405030694,4.50092660338739,1019.39660344549,0.0697852161117298,0.00429775778306565,6.32870490150312,-0.73229107678966,0.000768428054803392,0.00271376813360363,5.36747859394627,1.60216248210109,11.2287771530203,-1.06149188019908
"1534","Nice","26","avril",13.0360465936883,24.1917863315824,0,8.68461129590764e-06,2.76392085488884,-259573.890579696,-94425.725460377,1348.60955344338,0,231.539079548834,76.5464095982564,0,1.60263167052213,0.322057088559553,3.97613240359293,1014.13238789064,0.116121505960382,0.00288030852731117,13.9232284222677,0.18037615708623,0.00136469572570988,-0.0045014520299109,10.4098751057335,-0.891341207424497,16.6953623168775,-1.00165481974565
"1535","Toulouse_Blagnac","26","avril",10.4872093089791,14.2041888611551,0,7.23416441058156e-08,2.90384320624912,-172683.634749975,-14060.7975078037,33434.3495882532,0,278.122372588235,81.011841012515,0,2.87678119658078,0.0072514254204085,5.13221252511324,1016.83349711962,0.0639011454929427,0.00410194475355438,9.87182093975377,0.861990858275397,0.00306429924124412,-0.00190182098527455,9.79467031761522,1.61776497647485,16.0602850779713,0.843760748212706
"1536","Bordeaux_Mérignac","26","avril",9.83255815505982,16.2911085397128,0,8.76600347064567e-07,2.64100965723648,-176220.551107583,-7421.76258293148,47179.4127829768,0,216.889219882874,83.4523991902892,0,2.61846829584944,0.0894043084718042,5.00752680249317,1016.67534909689,0.0282942677726613,0.00207522401162577,9.47447627764256,1.58271756829083,0.00334746965977753,0.000217597279837028,8.94805866271243,0.00574556160492135,15.5400380152627,-0.151225171855878
"1537","Rennes","26","avril",7.23372094437134,5.33343964847428,0,5.43499706798953e-06,2.44976851655153,-181870.03789367,-7413.59836850124,40018.3174409827,0,247.694332681992,88.303097392546,0,2.65217487592255,0.364426387910094,4.74994621070163,1016.92749945842,0.0799326261614806,0.00300349135930472,6.70542991728632,1.69864478855276,0.0027802755599342,0.00216669496253397,7.16520291548285,-0.280780765565963,13.8776787160394,0.0182221095121682
"1538","Lille_Lesquin","26","avril",7.00813954375511,10.8746237888413,0,1.09265742914994e-05,3.27374467029127,-195582.494181469,-1303.45390743915,70605.9369937799,0,217.996970930167,90.2815011954922,0,2.04934662981745,0.340200477051943,4.92360023540014,1016.69404763617,0.0312974876049157,0.000679879720798621,6.02765107626151,1.94323799201311,-0.00102189264712221,0.00330352363375905,6.2202048596483,0.658298139951934,13.1142534726941,-0.0408884634258639
"1539","Strasbourg_Entzheim","26","avril",7.26744185145511,13.1042809890141,0,1.8860688870382e-07,2.28284102853633,-181987.282354288,-7845.74403097461,41692.5590155402,0,144.905427761127,83.9995329781859,0,1.69410832908384,0.027935521502957,4.89365823010879,1016.6602693461,0.0882134352719151,0.00275412766217301,6.86777356742714,3.04937618204123,0.00161096749882051,0.000278023274676844,8.04690751443892,1.11852634131833,14.3923800747251,-0.385497285620043
"1540","Paris_Montsouris","26","avril",9.49069767220075,17.2935689574092,0,4.98154282848058e-08,2.53030241384153,-204827.355205448,-7185.83106638338,-30355.0270318567,0,302.865094243189,74.08240778791,0,2.30373159989596,0.00810792817706132,4.42821653940172,1016.8850769894,0.0442677848549851,0.00174991840645013,9.65074116849686,-0.739746437028883,0.000392961996310116,0.00331834219896188,7.2633142567771,0.787211848623307,14.0000935518825,-0.679348698447421
"1541","Nice","26","mai",15.3032258710554,55.9538605777935,0,7.20173120933603e-06,3.16082333372729,-277077.654697429,-124201.968356207,12828.8430747528,0,237.928583735152,72.1414622694222,0,0.717364227577552,0.258158448013685,3.45867535618166,1012.79067313518,0.00295688284819736,0.000158372069469981,16.4954633684765,-0.0212504863494554,0.00116307580781486,-0.00374689624019142,11.8653915438453,-0.468584621060114,18.8387449427018,-1.08950393409248
"1542","Toulouse_Blagnac","26","mai",12.0258064654566,19.792117467598,0,1.81059957988562e-08,3.54815348988068,-183135.186377909,-16737.8804703466,48854.0133128379,0,402.965109237905,81.0374750307969,0,2.7088861162068,0.0012792015524148,4.82474005819586,1016.32907523673,0.0673357074938346,0.00160063300396931,12.1272319142081,0.466582310518974,0.00290606739565876,-0.000933284527168065,11.193071567011,1.6065545994419,18.792063535824,1.28810811496518
"1543","Bordeaux_Mérignac","26","mai",12.0774193732969,23.2016841083578,0,2.46388043086221e-07,2.68717530521957,-162469.566973832,-11057.607875145,46309.7251198385,0,252.56499864949,85.2483843518634,0,2.94202230027784,0.0345012978025046,5.69537153648585,1016.06729924879,0.0970498388321198,0.00107168590445888,11.9415836736873,0.83748314729003,0.00248789166103312,9.19997971644204e-05,10.2819805338332,0.570313006411144,18.7871741934416,0.662930080793177
"1544","Rennes","26","mai",10.1483871244615,20.3039042512569,0,1.28520452286999e-05,2.52296033092169,-160573.567868639,-5980.50820674423,43208.9337229575,0,237.878352746239,89.1841791988573,0,3.09880297687034,0.568795766391046,5.20961868237169,1015.48133840459,0.0120225812910649,0.00100237392525224,9.91516599434178,1.10348711834961,0.00278037652923701,0.001794647042997,9.50131475844057,0.884237085349469,17.4597415982277,0.283028729035537
"1545","Lille_Lesquin","26","mai",10.7258064862221,26.8212889039292,0,4.14742972333828e-07,3.37136007010119,-149038.251381344,-18768.5109640648,74123.0747575991,0,285.842532715728,88.7723206989714,0,3.1433941709027,0.0579022951744015,5.41254466899893,1014.66549597149,0.112430846476385,0.00323261829928479,9.93850613514975,1.34754116767155,-0.000876362749594411,0.00344297822303327,9.66746133510187,0.706987828822905,18.4958598041743,0.158879259844269
"1546","Strasbourg_Entzheim","26","mai",11.0645161290323,17.1498988530366,0,4.22390292226956e-06,2.43491094754353,-157935.698194166,-15389.3926489432,45342.0411753499,0,194.14263839816,88.1543580764419,0,2.44074750511748,0.145737256287013,4.91534196056422,1014.9815104442,0.101610425084561,0.00536045468554111,10.2312683509475,2.34625051336272,0.00137864494113142,3.92519961982963e-05,11.080994393678,1.04394428027932,18.9889155325551,0.38844985122282
"1547","Paris_Montsouris","26","mai",11.9064516021359,16.3467260715468,0,7.85296840604415e-10,2.90137097012199,-188451.50585836,-13504.706763368,-28850.3038627241,0,382.054080381938,77.5475191820559,0,2.70373510087797,0,5.12748247614113,1015.04809221705,0.06108442516393,0.00325739856471364,12.4174693185659,-0.899083962266767,0.00047677137613021,0.0027187057112065,10.0344060547259,1.61219655325139,18.3815218212611,0.0192581057506239
"1548","Nice","26","juin",20.6933331330617,202.789509587066,0,0,2.54739433337996,-245487.149662251,-129128.783283779,14772.7059411454,0,219.024382284527,73.8137466558063,0,0.338742024732756,0,3.35048496853264,1014.41298172814,2.04019248485603e-05,4.53560361146197e-05,21.7991196737426,0.368964110309917,0.000892325375027887,-0.00184987364684452,16.376909535635,-1.36031116925442,27.8464699126331,-1.87709145237169
"1549","Toulouse_Blagnac","26","juin",17.575,82.8467370401833,0,4.58474387650208e-11,3.20201144069401,-213686.162954972,-8326.53853265296,28602.3707381229,0,335.212832209551,71.1671794303707,0,1.23156706001628,0,3.74716491296643,1017.26717972402,0.019368684041774,0.00111337375169726,18.0862262106559,0.235852615316167,0.00316774545311025,-0.00160279024151548,15.654017073295,3.17729703459821,25.2094141961492,0.177876282126851
"1550","Bordeaux_Mérignac","26","juin",16.3616667588552,61.5874798463829,0,9.50323105667211e-08,2.5569830074851,-199337.018023779,-6975.74710164545,37407.2536248169,0,201.063879527184,74.7015731556192,0,1.47601256768184,0.00994628657353951,3.98118612058929,1017.61127808927,0.00609028735115797,0.000742831248108058,16.9795688985078,0.792833046114283,0.00296737866439191,0.00011420835780875,14.4903973618788,0.325032263104725,24.3463890543385,-1.73603777824548
